ts_code,trade_date,field,stored,reconstructed,abs_diff,match
300750.SZ,20260424,roe,0.059731,0.059731,0.0,True
300750.SZ,20260427,roe,0.059731,0.059731,0.0,True
300750.SZ,20260428,roe,0.059731,0.059731,0.0,True
300750.SZ,20260429,roe,0.059731,0.059731,0.0,True
300750.SZ,20260430,roe,0.059731,0.059731,0.0,True
300750.SZ,20260424,grossprofit_margin,0.248156,0.248156,0.0,True
300750.SZ,20260427,grossprofit_margin,0.248156,0.248156,0.0,True
300750.SZ,20260428,grossprofit_margin,0.248156,0.248156,0.0,True
300750.SZ,20260429,grossprofit_margin,0.248156,0.248156,0.0,True
300750.SZ,20260430,grossprofit_margin,0.248156,0.248156,0.0,True
300750.SZ,20260424,debt_to_assets,0.623223,0.623223,0.0,True
300750.SZ,20260427,debt_to_assets,0.623223,0.623223,0.0,True
300750.SZ,20260428,debt_to_assets,0.623223,0.623223,0.0,True
300750.SZ,20260429,debt_to_assets,0.623223,0.623223,0.0,True
300750.SZ,20260430,debt_to_assets,0.623223,0.623223,0.0,True
300750.SZ,20260424,current_ratio,1.5956,1.5956,0.0,True
300750.SZ,20260427,current_ratio,1.5956,1.5956,0.0,True
300750.SZ,20260428,current_ratio,1.5956,1.5956,0.0,True
300750.SZ,20260429,current_ratio,1.5956,1.5956,0.0,True
300750.SZ,20260430,current_ratio,1.5956,1.5956,0.0,True
300750.SZ,20260424,net_income,22737254000.0,22737254000.0,0.0,True
300750.SZ,20260427,net_income,22737254000.0,22737254000.0,0.0,True
300750.SZ,20260428,net_income,22737254000.0,22737254000.0,0.0,True
300750.SZ,20260429,net_income,22737254000.0,22737254000.0,0.0,True
300750.SZ,20260430,net_income,22737254000.0,22737254000.0,0.0,True
300750.SZ,20260424,revenue,129131041000.0,129131041000.0,0.0,True
300750.SZ,20260427,revenue,129131041000.0,129131041000.0,0.0,True
300750.SZ,20260428,revenue,129131041000.0,129131041000.0,0.0,True
300750.SZ,20260429,revenue,129131041000.0,129131041000.0,0.0,True
300750.SZ,20260430,revenue,129131041000.0,129131041000.0,0.0,True
300750.SZ,20260424,total_assets,1046329036000.0,1046329036000.0,0.0,True
300750.SZ,20260427,total_assets,1046329036000.0,1046329036000.0,0.0,True
300750.SZ,20260428,total_assets,1046329036000.0,1046329036000.0,0.0,True
300750.SZ,20260429,total_assets,1046329036000.0,1046329036000.0,0.0,True
300750.SZ,20260430,total_assets,1046329036000.0,1046329036000.0,0.0,True
300750.SZ,20260424,equity,357262588000.0,357262588000.0,0.0,True
300750.SZ,20260427,equity,357262588000.0,357262588000.0,0.0,True
300750.SZ,20260428,equity,357262588000.0,357262588000.0,0.0,True
300750.SZ,20260429,equity,357262588000.0,357262588000.0,0.0,True
300750.SZ,20260430,equity,357262588000.0,357262588000.0,0.0,True
300750.SZ,20260424,op_cashflow,33680852000.0,33680852000.0,0.0,True
300750.SZ,20260427,op_cashflow,33680852000.0,33680852000.0,0.0,True
300750.SZ,20260428,op_cashflow,33680852000.0,33680852000.0,0.0,True
300750.SZ,20260429,op_cashflow,33680852000.0,33680852000.0,0.0,True
300750.SZ,20260430,op_cashflow,33680852000.0,33680852000.0,0.0,True
300308.SZ,20260424,roe,0.17549499999999998,0.17549499999999998,0.0,True
300308.SZ,20260427,roe,0.17549499999999998,0.17549499999999998,0.0,True
300308.SZ,20260428,roe,0.17549499999999998,0.17549499999999998,0.0,True
300308.SZ,20260429,roe,0.17549499999999998,0.17549499999999998,0.0,True
300308.SZ,20260430,roe,0.17549499999999998,0.17549499999999998,0.0,True
300308.SZ,20260424,grossprofit_margin,0.460581,0.460581,0.0,True
300308.SZ,20260427,grossprofit_margin,0.460581,0.460581,0.0,True
300308.SZ,20260428,grossprofit_margin,0.460581,0.460581,0.0,True
300308.SZ,20260429,grossprofit_margin,0.460581,0.460581,0.0,True
300308.SZ,20260430,grossprofit_margin,0.460581,0.460581,0.0,True
300308.SZ,20260424,debt_to_assets,0.32636200000000004,0.32636200000000004,0.0,True
300308.SZ,20260427,debt_to_assets,0.32636200000000004,0.32636200000000004,0.0,True
300308.SZ,20260428,debt_to_assets,0.32636200000000004,0.32636200000000004,0.0,True
300308.SZ,20260429,debt_to_assets,0.32636200000000004,0.32636200000000004,0.0,True
300308.SZ,20260430,debt_to_assets,0.32636200000000004,0.32636200000000004,0.0,True
300308.SZ,20260424,current_ratio,2.4613,2.4613,0.0,True
300308.SZ,20260427,current_ratio,2.4613,2.4613,0.0,True
300308.SZ,20260428,current_ratio,2.4613,2.4613,0.0,True
300308.SZ,20260429,current_ratio,2.4613,2.4613,0.0,True
300308.SZ,20260430,current_ratio,2.4613,2.4613,0.0,True
300308.SZ,20260424,net_income,6316792027.02,6316792027.02,0.0,True
300308.SZ,20260427,net_income,6316792027.02,6316792027.02,0.0,True
300308.SZ,20260428,net_income,6316792027.02,6316792027.02,0.0,True
300308.SZ,20260429,net_income,6316792027.02,6316792027.02,0.0,True
300308.SZ,20260430,net_income,6316792027.02,6316792027.02,0.0,True
300308.SZ,20260424,revenue,19496398083.95,19496398083.95,0.0,True
300308.SZ,20260427,revenue,19496398083.95,19496398083.95,0.0,True
300308.SZ,20260428,revenue,19496398083.95,19496398083.95,0.0,True
300308.SZ,20260429,revenue,19496398083.95,19496398083.95,0.0,True
300308.SZ,20260430,revenue,19496398083.95,19496398083.95,0.0,True
300308.SZ,20260424,total_assets,56580677310.74,56580677310.74,0.0,True
300308.SZ,20260427,total_assets,56580677310.74,56580677310.74,0.0,True
300308.SZ,20260428,total_assets,56580677310.74,56580677310.74,0.0,True
300308.SZ,20260429,total_assets,56580677310.74,56580677310.74,0.0,True
300308.SZ,20260430,total_assets,56580677310.74,56580677310.74,0.0,True
300308.SZ,20260424,equity,35587093635.48,35587093635.48,0.0,True
300308.SZ,20260427,equity,35587093635.48,35587093635.48,0.0,True
300308.SZ,20260428,equity,35587093635.48,35587093635.48,0.0,True
300308.SZ,20260429,equity,35587093635.48,35587093635.48,0.0,True
300308.SZ,20260430,equity,35587093635.48,35587093635.48,0.0,True
300308.SZ,20260424,op_cashflow,3367573676.62,3367573676.62,0.0,True
300308.SZ,20260427,op_cashflow,3367573676.62,3367573676.62,0.0,True
300308.SZ,20260428,op_cashflow,3367573676.62,3367573676.62,0.0,True
300308.SZ,20260429,op_cashflow,3367573676.62,3367573676.62,0.0,True
300308.SZ,20260430,op_cashflow,3367573676.62,3367573676.62,0.0,True
600519.SH,20260424,roe,0.34462000000000004,0.34462000000000004,0.0,True
600519.SH,20260427,roe,0.105687,0.105687,0.0,True
600519.SH,20260428,roe,0.105687,0.105687,0.0,True
600519.SH,20260429,roe,0.105687,0.105687,0.0,True
600519.SH,20260430,roe,0.105687,0.105687,0.0,True
600519.SH,20260424,grossprofit_margin,0.9117959999999999,0.9117959999999999,0.0,True
600519.SH,20260427,grossprofit_margin,0.8975920000000001,0.8975920000000001,0.0,True
600519.SH,20260428,grossprofit_margin,0.8975920000000001,0.8975920000000001,0.0,True
600519.SH,20260429,grossprofit_margin,0.8975920000000001,0.8975920000000001,0.0,True
600519.SH,20260430,grossprofit_margin,0.8975920000000001,0.8975920000000001,0.0,True
600519.SH,20260424,debt_to_assets,0.16415400000000002,0.16415400000000002,0.0,True
600519.SH,20260427,debt_to_assets,0.121227,0.121227,0.0,True
600519.SH,20260428,debt_to_assets,0.121227,0.121227,0.0,True
600519.SH,20260429,debt_to_assets,0.121227,0.121227,0.0,True
600519.SH,20260430,debt_to_assets,0.121227,0.121227,0.0,True
600519.SH,20260424,current_ratio,5.09,5.09,0.0,True
600519.SH,20260427,current_ratio,7.0607,7.0607,0.0,True
600519.SH,20260428,current_ratio,7.0607,7.0607,0.0,True
600519.SH,20260429,current_ratio,7.0607,7.0607,0.0,True
600519.SH,20260430,current_ratio,7.0607,7.0607,0.0,True
600519.SH,20260424,net_income,85310324833.67,85310324833.67,0.0,True
600519.SH,20260427,net_income,28153831489.89,28153831489.89,0.0,True
600519.SH,20260428,net_income,28153831489.89,28153831489.89,0.0,True
600519.SH,20260429,net_income,28153831489.89,28153831489.89,0.0,True
600519.SH,20260430,net_income,28153831489.89,28153831489.89,0.0,True
600519.SH,20260424,revenue,168838102514.79,168838102514.79,0.0,True
600519.SH,20260427,revenue,53909252220.51,53909252220.51,0.0,True
600519.SH,20260428,revenue,53909252220.51,53909252220.51,0.0,True
600519.SH,20260429,revenue,53909252220.51,53909252220.51,0.0,True
600519.SH,20260430,revenue,53909252220.51,53909252220.51,0.0,True
600519.SH,20260424,total_assets,303834844021.44,303834844021.44,0.0,True
600519.SH,20260427,total_assets,319918844905.58,319918844905.58,0.0,True
600519.SH,20260428,total_assets,319918844905.58,319918844905.58,0.0,True
600519.SH,20260429,total_assets,319918844905.58,319918844905.58,0.0,True
600519.SH,20260430,total_assets,319918844905.58,319918844905.58,0.0,True
600519.SH,20260424,equity,244637811032.18,244637811032.18,0.0,True
600519.SH,20260427,equity,270894035676.27,270894035676.27,0.0,True
600519.SH,20260428,equity,270894035676.27,270894035676.27,0.0,True
600519.SH,20260429,equity,270894035676.27,270894035676.27,0.0,True
600519.SH,20260430,equity,270894035676.27,270894035676.27,0.0,True
600519.SH,20260424,op_cashflow,61522204989.35,61522204989.35,0.0,True
600519.SH,20260427,op_cashflow,26909891269.13,26909891269.13,0.0,True
600519.SH,20260428,op_cashflow,26909891269.13,26909891269.13,0.0,True
600519.SH,20260429,op_cashflow,26909891269.13,26909891269.13,0.0,True
600519.SH,20260430,op_cashflow,26909891269.13,26909891269.13,0.0,True
601318.SH,20260424,roe,0.139737,0.139737,0.0,True
601318.SH,20260427,roe,0.139737,0.139737,0.0,True
601318.SH,20260428,roe,0.139737,0.139737,0.0,True
601318.SH,20260429,roe,2.479,2.479,0.0,True
601318.SH,20260430,roe,2.479,2.479,0.0,True
601318.SH,20260424,debt_to_assets,0.8981189999999999,0.8981189999999999,0.0,True
601318.SH,20260427,debt_to_assets,0.8981189999999999,0.8981189999999999,0.0,True
601318.SH,20260428,debt_to_assets,0.8981189999999999,0.8981189999999999,0.0,True
601318.SH,20260429,debt_to_assets,0.898779,0.898779,0.0,True
601318.SH,20260430,debt_to_assets,0.898779,0.898779,0.0,True
601318.SH,20260424,net_income,158301000000.0,158301000000.0,0.0,True
601318.SH,20260427,net_income,158301000000.0,158301000000.0,0.0,True
601318.SH,20260428,net_income,158301000000.0,158301000000.0,0.0,True
601318.SH,20260429,net_income,33263000000.0,33263000000.0,0.0,True
601318.SH,20260430,net_income,33263000000.0,33263000000.0,0.0,True
601318.SH,20260424,revenue,1050506000000.0,1050506000000.0,0.0,True
601318.SH,20260427,revenue,1050506000000.0,1050506000000.0,0.0,True
601318.SH,20260428,revenue,1050506000000.0,1050506000000.0,0.0,True
601318.SH,20260429,revenue,218405000000.0,218405000000.0,0.0,True
601318.SH,20260430,revenue,218405000000.0,218405000000.0,0.0,True
601318.SH,20260424,total_assets,13898471000000.0,13898471000000.0,0.0,True
601318.SH,20260427,total_assets,13898471000000.0,13898471000000.0,0.0,True
601318.SH,20260428,total_assets,13898471000000.0,13898471000000.0,0.0,True
601318.SH,20260429,total_assets,14169947000000.0,14169947000000.0,0.0,True
601318.SH,20260430,total_assets,14169947000000.0,14169947000000.0,0.0,True
601318.SH,20260424,equity,1000419000000.0,1000419000000.0,0.0,True
601318.SH,20260427,equity,1000419000000.0,1000419000000.0,0.0,True
601318.SH,20260428,equity,1000419000000.0,1000419000000.0,0.0,True
601318.SH,20260429,equity,1018310000000.0,1018310000000.0,0.0,True
601318.SH,20260430,equity,1018310000000.0,1018310000000.0,0.0,True
601318.SH,20260424,op_cashflow,658632000000.0,658632000000.0,0.0,True
601318.SH,20260427,op_cashflow,658632000000.0,658632000000.0,0.0,True
601318.SH,20260428,op_cashflow,658632000000.0,658632000000.0,0.0,True
601318.SH,20260429,op_cashflow,131064000000.0,131064000000.0,0.0,True
601318.SH,20260430,op_cashflow,131064000000.0,131064000000.0,0.0,True
601899.SH,20260424,roe,0.104049,0.104049,0.0,True
601899.SH,20260427,roe,0.104049,0.104049,0.0,True
601899.SH,20260428,roe,0.104049,0.104049,0.0,True
601899.SH,20260429,roe,0.104049,0.104049,0.0,True
601899.SH,20260430,roe,0.104049,0.104049,0.0,True
601899.SH,20260424,grossprofit_margin,0.363258,0.363258,0.0,True
601899.SH,20260427,grossprofit_margin,0.363258,0.363258,0.0,True
601899.SH,20260428,grossprofit_margin,0.363258,0.363258,0.0,True
601899.SH,20260429,grossprofit_margin,0.363258,0.363258,0.0,True
601899.SH,20260430,grossprofit_margin,0.363258,0.363258,0.0,True
601899.SH,20260424,debt_to_assets,0.5137120000000001,0.5137120000000001,0.0,True
601899.SH,20260427,debt_to_assets,0.5137120000000001,0.5137120000000001,0.0,True
601899.SH,20260428,debt_to_assets,0.5137120000000001,0.5137120000000001,0.0,True
601899.SH,20260429,debt_to_assets,0.5137120000000001,0.5137120000000001,0.0,True
601899.SH,20260430,debt_to_assets,0.5137120000000001,0.5137120000000001,0.0,True
601899.SH,20260424,current_ratio,1.3448,1.3448,0.0,True
601899.SH,20260427,current_ratio,1.3448,1.3448,0.0,True
601899.SH,20260428,current_ratio,1.3448,1.3448,0.0,True
601899.SH,20260429,current_ratio,1.3448,1.3448,0.0,True
601899.SH,20260430,current_ratio,1.3448,1.3448,0.0,True
601899.SH,20260424,net_income,25165728674.0,25165728674.0,0.0,True
601899.SH,20260427,net_income,25165728674.0,25165728674.0,0.0,True
601899.SH,20260428,net_income,25165728674.0,25165728674.0,0.0,True
601899.SH,20260429,net_income,25165728674.0,25165728674.0,0.0,True
601899.SH,20260430,net_income,25165728674.0,25165728674.0,0.0,True
601899.SH,20260424,revenue,98497579591.0,98497579591.0,0.0,True
601899.SH,20260427,revenue,98497579591.0,98497579591.0,0.0,True
601899.SH,20260428,revenue,98497579591.0,98497579591.0,0.0,True
601899.SH,20260429,revenue,98497579591.0,98497579591.0,0.0,True
601899.SH,20260430,revenue,98497579591.0,98497579591.0,0.0,True
601899.SH,20260424,total_assets,549920131226.0,549920131226.0,0.0,True
601899.SH,20260427,total_assets,549920131226.0,549920131226.0,0.0,True
601899.SH,20260428,total_assets,549920131226.0,549920131226.0,0.0,True
601899.SH,20260429,total_assets,549920131226.0,549920131226.0,0.0,True
601899.SH,20260430,total_assets,549920131226.0,549920131226.0,0.0,True
601899.SH,20260424,equity,200417222123.0,200417222123.0,0.0,True
601899.SH,20260427,equity,200417222123.0,200417222123.0,0.0,True
601899.SH,20260428,equity,200417222123.0,200417222123.0,0.0,True
601899.SH,20260429,equity,200417222123.0,200417222123.0,0.0,True
601899.SH,20260430,equity,200417222123.0,200417222123.0,0.0,True
601899.SH,20260424,op_cashflow,27831931440.0,27831931440.0,0.0,True
601899.SH,20260427,op_cashflow,27831931440.0,27831931440.0,0.0,True
601899.SH,20260428,op_cashflow,27831931440.0,27831931440.0,0.0,True
601899.SH,20260429,op_cashflow,27831931440.0,27831931440.0,0.0,True
601899.SH,20260430,op_cashflow,27831931440.0,27831931440.0,0.0,True
300502.SZ,20260424,roe,0.145175,0.145175,0.0,True
300502.SZ,20260427,roe,0.145175,0.145175,0.0,True
300502.SZ,20260428,roe,0.145175,0.145175,0.0,True
300502.SZ,20260429,roe,0.145175,0.145175,0.0,True
300502.SZ,20260430,roe,0.145175,0.145175,0.0,True
300502.SZ,20260424,grossprofit_margin,0.49161,0.49161,0.0,True
300502.SZ,20260427,grossprofit_margin,0.49161,0.49161,0.0,True
300502.SZ,20260428,grossprofit_margin,0.49161,0.49161,0.0,True
300502.SZ,20260429,grossprofit_margin,0.49161,0.49161,0.0,True
300502.SZ,20260430,grossprofit_margin,0.49161,0.49161,0.0,True
300502.SZ,20260424,debt_to_assets,0.31035,0.31035,0.0,True
300502.SZ,20260427,debt_to_assets,0.31035,0.31035,0.0,True
300502.SZ,20260428,debt_to_assets,0.31035,0.31035,0.0,True
300502.SZ,20260429,debt_to_assets,0.31035,0.31035,0.0,True
300502.SZ,20260430,debt_to_assets,0.31035,0.31035,0.0,True
300502.SZ,20260424,current_ratio,2.9125,2.9125,0.0,True
300502.SZ,20260427,current_ratio,2.9125,2.9125,0.0,True
300502.SZ,20260428,current_ratio,2.9125,2.9125,0.0,True
300502.SZ,20260429,current_ratio,2.9125,2.9125,0.0,True
300502.SZ,20260430,current_ratio,2.9125,2.9125,0.0,True
300502.SZ,20260424,net_income,2774196263.34,2774196263.34,0.0,True
300502.SZ,20260427,net_income,2774196263.34,2774196263.34,0.0,True
300502.SZ,20260428,net_income,2774196263.34,2774196263.34,0.0,True
300502.SZ,20260429,net_income,2774196263.34,2774196263.34,0.0,True
300502.SZ,20260430,net_income,2774196263.34,2774196263.34,0.0,True
300502.SZ,20260424,revenue,8337902040.74,8337902040.74,0.0,True
300502.SZ,20260427,revenue,8337902040.74,8337902040.74,0.0,True
300502.SZ,20260428,revenue,8337902040.74,8337902040.74,0.0,True
300502.SZ,20260429,revenue,8337902040.74,8337902040.74,0.0,True
300502.SZ,20260430,revenue,8337902040.74,8337902040.74,0.0,True
300502.SZ,20260424,total_assets,29736124932.02,29736124932.02,0.0,True
300502.SZ,20260427,total_assets,29736124932.02,29736124932.02,0.0,True
300502.SZ,20260428,total_assets,29736124932.02,29736124932.02,0.0,True
300502.SZ,20260429,total_assets,29736124932.02,29736124932.02,0.0,True
300502.SZ,20260430,total_assets,29736124932.02,29736124932.02,0.0,True
300502.SZ,20260424,equity,20378680126.75,20378680126.75,0.0,True
300502.SZ,20260427,equity,20378680126.75,20378680126.75,0.0,True
300502.SZ,20260428,equity,20378680126.75,20378680126.75,0.0,True
300502.SZ,20260429,equity,20378680126.75,20378680126.75,0.0,True
300502.SZ,20260430,equity,20378680126.75,20378680126.75,0.0,True
300502.SZ,20260424,op_cashflow,684071355.88,684071355.88,0.0,True
300502.SZ,20260427,op_cashflow,684071355.88,684071355.88,0.0,True
300502.SZ,20260428,op_cashflow,684071355.88,684071355.88,0.0,True
300502.SZ,20260429,op_cashflow,684071355.88,684071355.88,0.0,True
300502.SZ,20260430,op_cashflow,684071355.88,684071355.88,0.0,True
600036.SH,20260424,roe,0.120198,0.120198,0.0,True
600036.SH,20260427,roe,0.120198,0.120198,0.0,True
600036.SH,20260428,roe,0.120198,0.120198,0.0,True
600036.SH,20260429,roe,2.9627,2.9627,0.0,True
600036.SH,20260430,roe,2.9627,2.9627,0.0,True
600036.SH,20260424,debt_to_assets,0.902001,0.902001,0.0,True
600036.SH,20260427,debt_to_assets,0.902001,0.902001,0.0,True
600036.SH,20260428,debt_to_assets,0.902001,0.902001,0.0,True
600036.SH,20260429,debt_to_assets,0.904294,0.904294,0.0,True
600036.SH,20260430,debt_to_assets,0.904294,0.904294,0.0,True
600036.SH,20260424,net_income,151126000000.0,151126000000.0,0.0,True
600036.SH,20260427,net_income,151126000000.0,151126000000.0,0.0,True
600036.SH,20260428,net_income,151126000000.0,151126000000.0,0.0,True
600036.SH,20260429,net_income,38048000000.0,38048000000.0,0.0,True
600036.SH,20260430,net_income,38048000000.0,38048000000.0,0.0,True
600036.SH,20260424,revenue,337532000000.0,337532000000.0,0.0,True
600036.SH,20260427,revenue,337532000000.0,337532000000.0,0.0,True
600036.SH,20260428,revenue,337532000000.0,337532000000.0,0.0,True
600036.SH,20260429,revenue,86940000000.0,86940000000.0,0.0,True
600036.SH,20260430,revenue,86940000000.0,86940000000.0,0.0,True
600036.SH,20260424,total_assets,13070523000000.0,13070523000000.0,0.0,True
600036.SH,20260427,total_assets,13070523000000.0,13070523000000.0,0.0,True
600036.SH,20260428,total_assets,13070523000000.0,13070523000000.0,0.0,True
600036.SH,20260429,total_assets,13484882000000.0,13484882000000.0,0.0,True
600036.SH,20260430,total_assets,13484882000000.0,13484882000000.0,0.0,True
600036.SH,20260424,equity,1272875000000.0,1272875000000.0,0.0,True
600036.SH,20260427,equity,1272875000000.0,1272875000000.0,0.0,True
600036.SH,20260428,equity,1272875000000.0,1272875000000.0,0.0,True
600036.SH,20260429,equity,1282355000000.0,1282355000000.0,0.0,True
600036.SH,20260430,equity,1282355000000.0,1282355000000.0,0.0,True
600036.SH,20260424,op_cashflow,451457000000.0,451457000000.0,0.0,True
600036.SH,20260427,op_cashflow,451457000000.0,451457000000.0,0.0,True
600036.SH,20260428,op_cashflow,451457000000.0,451457000000.0,0.0,True
600036.SH,20260429,op_cashflow,125849000000.0,125849000000.0,0.0,True
600036.SH,20260430,op_cashflow,125849000000.0,125849000000.0,0.0,True
000333.SZ,20260424,roe,0.19976500000000003,0.19976500000000003,0.0,True
000333.SZ,20260427,roe,0.19976500000000003,0.19976500000000003,0.0,True
000333.SZ,20260428,roe,0.19976500000000003,0.19976500000000003,0.0,True
000333.SZ,20260429,roe,0.19976500000000003,0.19976500000000003,0.0,True
000333.SZ,20260430,roe,0.055648,0.055648,0.0,True
000333.SZ,20260424,grossprofit_margin,0.26391,0.26391,0.0,True
000333.SZ,20260427,grossprofit_margin,0.26391,0.26391,0.0,True
000333.SZ,20260428,grossprofit_margin,0.26391,0.26391,0.0,True
000333.SZ,20260429,grossprofit_margin,0.26391,0.26391,0.0,True
000333.SZ,20260430,grossprofit_margin,0.255711,0.255711,0.0,True
000333.SZ,20260424,debt_to_assets,0.61165,0.61165,0.0,True
000333.SZ,20260427,debt_to_assets,0.61165,0.61165,0.0,True
000333.SZ,20260428,debt_to_assets,0.61165,0.61165,0.0,True
000333.SZ,20260429,debt_to_assets,0.61165,0.61165,0.0,True
000333.SZ,20260430,debt_to_assets,0.600182,0.600182,0.0,True
000333.SZ,20260424,current_ratio,1.2134,1.2134,0.0,True
000333.SZ,20260427,current_ratio,1.2134,1.2134,0.0,True
000333.SZ,20260428,current_ratio,1.2134,1.2134,0.0,True
000333.SZ,20260429,current_ratio,1.2134,1.2134,0.0,True
000333.SZ,20260430,current_ratio,1.2149,1.2149,0.0,True
000333.SZ,20260424,net_income,44520196000.0,44520196000.0,0.0,True
000333.SZ,20260427,net_income,44520196000.0,44520196000.0,0.0,True
000333.SZ,20260428,net_income,44520196000.0,44520196000.0,0.0,True
000333.SZ,20260429,net_income,44520196000.0,44520196000.0,0.0,True
000333.SZ,20260430,net_income,12859511000.0,12859511000.0,0.0,True
000333.SZ,20260424,revenue,456451731000.0,456451731000.0,0.0,True
000333.SZ,20260427,revenue,456451731000.0,456451731000.0,0.0,True
000333.SZ,20260428,revenue,456451731000.0,456451731000.0,0.0,True
000333.SZ,20260429,revenue,456451731000.0,456451731000.0,0.0,True
000333.SZ,20260430,revenue,131098601000.0,131098601000.0,0.0,True
000333.SZ,20260424,total_assets,608791766000.0,608791766000.0,0.0,True
000333.SZ,20260427,total_assets,608791766000.0,608791766000.0,0.0,True
000333.SZ,20260428,total_assets,608791766000.0,608791766000.0,0.0,True
000333.SZ,20260429,total_assets,608791766000.0,608791766000.0,0.0,True
000333.SZ,20260430,total_assets,613881571000.0,613881571000.0,0.0,True
000333.SZ,20260424,equity,223221305000.0,223221305000.0,0.0,True
000333.SZ,20260427,equity,223221305000.0,223221305000.0,0.0,True
000333.SZ,20260428,equity,223221305000.0,223221305000.0,0.0,True
000333.SZ,20260429,equity,223221305000.0,223221305000.0,0.0,True
000333.SZ,20260430,equity,232307706000.0,232307706000.0,0.0,True
000333.SZ,20260424,op_cashflow,53345930000.0,53345930000.0,0.0,True
000333.SZ,20260427,op_cashflow,53345930000.0,53345930000.0,0.0,True
000333.SZ,20260428,op_cashflow,53345930000.0,53345930000.0,0.0,True
000333.SZ,20260429,op_cashflow,53345930000.0,53345930000.0,0.0,True
000333.SZ,20260430,op_cashflow,14529165000.0,14529165000.0,0.0,True
688256.SH,20260424,roe,0.238629,0.238629,0.0,True
688256.SH,20260427,roe,0.238629,0.238629,0.0,True
688256.SH,20260428,roe,0.238629,0.238629,0.0,True
688256.SH,20260429,roe,0.238629,0.238629,0.0,True
688256.SH,20260430,roe,0.082017,0.082017,0.0,True
688256.SH,20260424,grossprofit_margin,0.551517,0.551517,0.0,True
688256.SH,20260427,grossprofit_margin,0.551517,0.551517,0.0,True
688256.SH,20260428,grossprofit_margin,0.551517,0.551517,0.0,True
688256.SH,20260429,grossprofit_margin,0.551517,0.551517,0.0,True
688256.SH,20260430,grossprofit_margin,0.543304,0.543304,0.0,True
688256.SH,20260424,debt_to_assets,0.11865600000000001,0.11865600000000001,0.0,True
688256.SH,20260427,debt_to_assets,0.11865600000000001,0.11865600000000001,0.0,True
688256.SH,20260428,debt_to_assets,0.11865600000000001,0.11865600000000001,0.0,True
688256.SH,20260429,debt_to_assets,0.11865600000000001,0.11865600000000001,0.0,True
688256.SH,20260430,debt_to_assets,0.163795,0.163795,0.0,True
688256.SH,20260424,current_ratio,9.0628,9.0628,0.0,True
688256.SH,20260427,current_ratio,9.0628,9.0628,0.0,True
688256.SH,20260428,current_ratio,9.0628,9.0628,0.0,True
688256.SH,20260429,current_ratio,9.0628,9.0628,0.0,True
688256.SH,20260430,current_ratio,6.0275,6.0275,0.0,True
688256.SH,20260424,net_income,2058487389.36,2058487389.36,0.0,True
688256.SH,20260427,net_income,2058487389.36,2058487389.36,0.0,True
688256.SH,20260428,net_income,2058487389.36,2058487389.36,0.0,True
688256.SH,20260429,net_income,2058487389.36,2058487389.36,0.0,True
688256.SH,20260430,net_income,1013125012.86,1013125012.86,0.0,True
688256.SH,20260424,revenue,6497196198.68,6497196198.68,0.0,True
688256.SH,20260427,revenue,6497196198.68,6497196198.68,0.0,True
688256.SH,20260428,revenue,6497196198.68,6497196198.68,0.0,True
688256.SH,20260429,revenue,6497196198.68,6497196198.68,0.0,True
688256.SH,20260430,revenue,2884696746.86,2884696746.86,0.0,True
688256.SH,20260424,total_assets,13437714065.91,13437714065.91,0.0,True
688256.SH,20260427,total_assets,13437714065.91,13437714065.91,0.0,True
688256.SH,20260428,total_assets,13437714065.91,13437714065.91,0.0,True
688256.SH,20260429,total_assets,13437714065.91,13437714065.91,0.0,True
688256.SH,20260430,total_assets,15400896356.83,15400896356.83,0.0,True
688256.SH,20260424,equity,11836173972.81,11836173972.81,0.0,True
688256.SH,20260427,equity,11836173972.81,11836173972.81,0.0,True
688256.SH,20260428,equity,11836173972.81,11836173972.81,0.0,True
688256.SH,20260429,equity,11836173972.81,11836173972.81,0.0,True
688256.SH,20260430,equity,12871311672.92,12871311672.92,0.0,True
688256.SH,20260424,op_cashflow,-498398137.01,-498398137.01,0.0,True
688256.SH,20260427,op_cashflow,-498398137.01,-498398137.01,0.0,True
688256.SH,20260428,op_cashflow,-498398137.01,-498398137.01,0.0,True
688256.SH,20260429,op_cashflow,-498398137.01,-498398137.01,0.0,True
688256.SH,20260430,op_cashflow,833967832.1,833967832.1,0.0,True
002475.SZ,20260424,roe,0.21523499999999998,0.21523499999999998,0.0,True
002475.SZ,20260427,roe,0.21523499999999998,0.21523499999999998,0.0,True
002475.SZ,20260428,roe,0.21523499999999998,0.21523499999999998,0.0,True
002475.SZ,20260429,roe,0.042116,0.042116,0.0,True
002475.SZ,20260430,roe,0.042116,0.042116,0.0,True
002475.SZ,20260424,grossprofit_margin,0.11911899999999999,0.11911899999999999,0.0,True
002475.SZ,20260427,grossprofit_margin,0.11911899999999999,0.11911899999999999,0.0,True
002475.SZ,20260428,grossprofit_margin,0.11911899999999999,0.11911899999999999,0.0,True
002475.SZ,20260429,grossprofit_margin,0.119205,0.119205,0.0,True
002475.SZ,20260430,grossprofit_margin,0.119205,0.119205,0.0,True
002475.SZ,20260424,debt_to_assets,0.660661,0.660661,0.0,True
002475.SZ,20260427,debt_to_assets,0.660661,0.660661,0.0,True
002475.SZ,20260428,debt_to_assets,0.660661,0.660661,0.0,True
